dump_name,path,label_rootkit,label_azazel,label_orbit,label_mirai,label_syslogk,label_reptile,label_bpfbackdoor,label_reverseshell,label_skidmap,label_cryptominer,label_teamtnt,label_multistage,label_credscrape,hidden_proc_count,masqueraded_proc_count,deleted_exe_count,hooked_syscall_count,hidden_module_count,netfilter_hook_count,rwx_region_count,total_sockets,raw_socket_count,foreign_conn_count,high_port_count,unknown_lib_count
memdump_20260517_194501_cryptominer.raw,dumps_v2/single/cryptominer/memdump_20260517_194501_cryptominer.raw,0,0,0,0,0,0,0,0,0,1,0,0,0,20,5,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194736_cryptominer.raw,dumps_v2/single/cryptominer/memdump_20260517_194736_cryptominer.raw,0,0,0,0,0,0,0,0,0,1,0,0,0,28,6,0,0,1,2,6,264,4,0,24,0
memdump_20260517_195010_cryptominer.raw,dumps_v2/single/cryptominer/memdump_20260517_195010_cryptominer.raw,0,0,0,0,0,0,0,0,0,1,0,0,0,22,7,0,0,1,2,7,264,4,0,24,0
memdump_20260517_195246_cryptominer.raw,dumps_v2/single/cryptominer/memdump_20260517_195246_cryptominer.raw,0,0,0,0,0,0,0,0,0,1,0,0,0,22,8,0,0,1,2,8,264,4,0,24,0
memdump_20260517_193205_mirai.raw,dumps_v2/single/mirai/memdump_20260517_193205_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,25,1,0,0,0,2,1,264,4,0,24,0
memdump_20260517_193447_mirai.raw,dumps_v2/single/mirai/memdump_20260517_193447_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,21,2,0,0,1,2,2,264,4,0,24,0
memdump_20260517_193724_mirai.raw,dumps_v2/single/mirai/memdump_20260517_193724_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,28,3,0,0,1,2,3,264,4,0,24,0
memdump_20260517_194000_mirai.raw,dumps_v2/single/mirai/memdump_20260517_194000_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,21,4,0,0,1,2,4,264,4,0,24,0
memdump_20260517_194236_mirai.raw,dumps_v2/single/mirai/memdump_20260517_194236_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,30,5,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194512_mirai.raw,dumps_v2/single/mirai/memdump_20260517_194512_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,21,6,0,0,1,2,6,264,4,0,24,0
memdump_20260517_194747_mirai.raw,dumps_v2/single/mirai/memdump_20260517_194747_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,27,7,0,0,1,2,7,276,5,0,24,0
memdump_20260517_195021_mirai.raw,dumps_v2/single/mirai/memdump_20260517_195021_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,22,8,0,0,1,2,8,264,4,0,24,0
memdump_20260517_195257_mirai.raw,dumps_v2/single/mirai/memdump_20260517_195257_mirai.raw,0,0,0,1,0,0,0,0,0,0,0,0,0,22,9,0,0,1,2,9,264,4,0,24,0
memdump_20260517_193217_multistage.raw,dumps_v2/single/multistage/memdump_20260517_193217_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,0,0,0,2,1,264,4,0,24,0
memdump_20260517_193458_multistage.raw,dumps_v2/single/multistage/memdump_20260517_193458_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,19,2,0,0,1,2,2,264,4,0,24,0
memdump_20260517_193735_multistage.raw,dumps_v2/single/multistage/memdump_20260517_193735_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,26,3,0,0,1,2,3,264,4,0,24,0
memdump_20260517_194012_multistage.raw,dumps_v2/single/multistage/memdump_20260517_194012_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,19,4,0,0,1,2,4,264,4,0,24,0
memdump_20260517_194248_multistage.raw,dumps_v2/single/multistage/memdump_20260517_194248_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,24,5,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194523_multistage.raw,dumps_v2/single/multistage/memdump_20260517_194523_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,19,6,0,0,1,2,6,264,4,0,24,0
memdump_20260517_194759_multistage.raw,dumps_v2/single/multistage/memdump_20260517_194759_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,25,7,0,0,1,2,7,264,4,0,24,0
memdump_20260517_195032_multistage.raw,dumps_v2/single/multistage/memdump_20260517_195032_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,20,8,0,0,1,2,8,264,4,0,24,0
memdump_20260517_195308_multistage.raw,dumps_v2/single/multistage/memdump_20260517_195308_multistage.raw,0,0,0,0,0,0,0,0,0,0,0,1,0,20,9,0,0,1,2,9,264,4,0,24,0
memdump_20260517_193229_orbit.raw,dumps_v2/single/orbit/memdump_20260517_193229_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,2,5,264,4,0,24,0
memdump_20260517_193510_orbit.raw,dumps_v2/single/orbit/memdump_20260517_193510_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,19,2,0,0,1,2,6,264,4,0,24,0
memdump_20260517_193746_orbit.raw,dumps_v2/single/orbit/memdump_20260517_193746_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,26,3,0,0,1,2,7,264,4,0,24,0
memdump_20260517_194023_orbit.raw,dumps_v2/single/orbit/memdump_20260517_194023_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,0,0,1,2,8,264,4,0,24,0
memdump_20260517_194259_orbit.raw,dumps_v2/single/orbit/memdump_20260517_194259_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,9,264,4,0,24,0
memdump_20260517_194535_orbit.raw,dumps_v2/single/orbit/memdump_20260517_194535_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,16,6,0,0,1,2,-1,276,5,0,24,-1
memdump_20260517_194810_orbit.raw,dumps_v2/single/orbit/memdump_20260517_194810_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,25,7,0,0,1,2,11,264,4,0,24,0
memdump_20260517_195320_orbit.raw,dumps_v2/single/orbit/memdump_20260517_195320_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,20,9,0,0,1,2,13,264,4,0,24,0
memdump_20260517_195043_orbit.raw,dumps_v2/single/orbit/memdump_20260517_195043_orbit.raw,0,0,1,0,0,0,0,0,0,0,0,0,0,20,8,0,0,1,2,12,264,4,0,24,0
memdump_20260517_193241_reptile.raw,dumps_v2/single/reptile/memdump_20260517_193241_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,21,2,0,0,0,2,2,265,4,0,24,0
memdump_20260517_193758_reptile.raw,dumps_v2/single/reptile/memdump_20260517_193758_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,27,4,0,0,1,2,4,265,4,0,24,0
memdump_20260517_193522_reptile.raw,dumps_v2/single/reptile/memdump_20260517_193522_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,25,3,0,0,1,2,3,265,4,0,24,0
memdump_20260517_194311_reptile.raw,dumps_v2/single/reptile/memdump_20260517_194311_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,24,6,0,0,1,2,6,265,4,0,24,0
memdump_20260517_194035_reptile.raw,dumps_v2/single/reptile/memdump_20260517_194035_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,20,5,0,0,1,2,5,265,4,0,24,0
memdump_20260517_194546_reptile.raw,dumps_v2/single/reptile/memdump_20260517_194546_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,22,7,0,0,1,2,7,277,5,0,24,0
memdump_20260517_195055_reptile.raw,dumps_v2/single/reptile/memdump_20260517_195055_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,21,9,0,0,1,2,9,265,4,0,24,0
memdump_20260517_194821_reptile.raw,dumps_v2/single/reptile/memdump_20260517_194821_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,26,8,0,0,1,2,8,265,4,0,24,0
memdump_20260517_195331_reptile.raw,dumps_v2/single/reptile/memdump_20260517_195331_reptile.raw,0,0,0,0,0,1,0,0,0,0,0,0,0,22,10,0,0,1,2,10,265,4,0,24,0
memdump_20260517_193253_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_193253_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,24,1,0,0,0,2,1,265,4,0,24,0
memdump_20260517_193809_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_193809_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,27,3,0,0,1,2,3,265,4,0,24,0
memdump_20260517_193534_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_193534_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,25,2,0,0,1,2,2,265,4,0,24,0
memdump_20260517_194046_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_194046_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,20,4,0,0,1,2,4,265,4,0,24,0
memdump_20260517_194322_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_194322_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,24,5,0,0,1,2,5,265,4,0,24,0
memdump_20260517_194558_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_194558_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,21,6,0,0,1,2,6,277,5,0,24,0
memdump_20260517_194832_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_194832_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,31,7,0,0,1,2,7,265,4,0,24,0
memdump_20260517_195343_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_195343_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,21,9,0,0,1,2,9,265,4,0,24,0
memdump_20260517_195107_reverseshell.raw,dumps_v2/single/reverseshell/memdump_20260517_195107_reverseshell.raw,0,0,0,0,0,0,0,1,0,0,0,0,0,20,8,0,0,1,2,8,265,4,0,24,0
memdump_20260517_193546_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_193546_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,1,2,2,264,4,0,24,0
memdump_20260517_193305_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_193305_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,1,264,4,0,24,0
memdump_20260517_193821_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_193821_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,1,2,3,264,4,0,24,0
memdump_20260517_194057_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_194057_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,1,2,4,264,4,0,24,0
memdump_20260517_194334_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_194334_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194609_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_194609_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,1,2,6,276,5,0,24,0
memdump_20260517_195119_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_195119_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,1,2,8,264,4,0,24,0
memdump_20260517_195354_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_195354_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,1,2,9,264,4,0,24,0
memdump_20260517_194844_rootkit.raw,dumps_v2/single/rootkit/memdump_20260517_194844_rootkit.raw,1,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,1,2,7,264,4,0,24,0
memdump_20260517_193317_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_193317_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,21,2,0,0,1,2,2,264,4,0,24,0
memdump_20260517_193833_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_193833_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,28,4,0,0,1,2,4,264,4,0,24,0
memdump_20260517_193558_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_193558_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,28,3,0,0,1,2,3,264,4,0,24,0
memdump_20260517_194109_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_194109_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,19,5,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194345_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_194345_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,23,6,0,0,1,2,6,264,4,0,24,0
memdump_20260517_194621_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_194621_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,20,7,0,0,1,2,7,264,4,0,24,0
memdump_20260517_195130_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_195130_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,21,9,0,0,1,2,9,264,4,0,24,0
memdump_20260517_194855_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_194855_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,31,8,0,0,1,2,8,264,4,0,24,0
memdump_20260517_195406_skidmap.raw,dumps_v2/single/skidmap/memdump_20260517_195406_skidmap.raw,0,0,0,0,0,0,0,0,1,0,0,0,0,20,10,0,0,1,2,10,276,5,0,24,0
memdump_20260517_193609_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_193609_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,26,4,0,0,1,2,4,265,4,0,24,0
memdump_20260517_193328_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_193328_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,0,0,1,2,3,265,4,0,24,0
memdump_20260517_193844_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_193844_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,27,5,0,0,1,2,5,265,4,0,24,0
memdump_20260517_194356_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_194356_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,22,7,0,0,1,2,7,265,4,0,24,0
memdump_20260517_194121_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_194121_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,22,6,0,0,1,2,6,265,4,0,24,0
memdump_20260517_194632_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_194632_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,23,8,0,0,1,2,8,265,4,0,24,0
memdump_20260517_194907_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_194907_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,30,9,0,0,1,2,9,265,4,0,24,0
memdump_20260517_195142_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_195142_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,20,10,0,0,1,2,10,265,4,0,24,0
memdump_20260517_195417_syslogk.raw,dumps_v2/single/syslogk/memdump_20260517_195417_syslogk.raw,0,0,0,0,1,0,0,0,0,0,0,0,0,22,11,0,0,1,2,11,277,5,0,24,0
memdump_20260517_193340_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_193340_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,21,2,0,0,1,2,1,264,4,0,24,0
memdump_20260517_193621_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_193621_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,29,3,0,0,1,2,2,264,4,0,24,0
memdump_20260517_193856_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_193856_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,29,4,0,0,1,2,3,264,4,0,24,0
memdump_20260517_194132_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_194132_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,26,5,0,0,1,2,4,264,4,0,24,0
memdump_20260517_194644_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_194644_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,23,7,0,0,1,2,6,276,5,0,24,0
memdump_20260517_194408_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_194408_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,26,6,0,0,1,2,5,264,4,0,24,0
memdump_20260517_194918_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_194918_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,23,8,0,0,1,2,7,264,4,0,24,0
memdump_20260517_195153_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_195153_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,22,9,0,0,1,2,8,264,4,0,24,0
memdump_20260517_195429_teamtnt.raw,dumps_v2/single/teamtnt/memdump_20260517_195429_teamtnt.raw,0,0,0,0,0,0,0,0,0,0,1,0,0,24,10,0,0,1,2,9,264,4,0,24,0
memdump_aug_00001_clean.raw,dumps_v2/clean/augmented/memdump_aug_00001_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,1,264,4,0,24,0
memdump_aug_00002_clean.raw,dumps_v2/clean/augmented/memdump_aug_00002_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,2,264,4,0,24,0
memdump_aug_00003_clean.raw,dumps_v2/clean/augmented/memdump_aug_00003_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,3,264,4,0,24,0
memdump_aug_00004_clean.raw,dumps_v2/clean/augmented/memdump_aug_00004_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,4,264,4,0,24,0
memdump_aug_00005_clean.raw,dumps_v2/clean/augmented/memdump_aug_00005_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,5,264,4,0,24,0
memdump_aug_00006_clean.raw,dumps_v2/clean/augmented/memdump_aug_00006_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,6,264,4,0,24,0
memdump_aug_00007_clean.raw,dumps_v2/clean/augmented/memdump_aug_00007_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,7,264,4,0,24,0
memdump_aug_00008_clean.raw,dumps_v2/clean/augmented/memdump_aug_00008_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,8,264,4,0,24,0
memdump_aug_00009_clean.raw,dumps_v2/clean/augmented/memdump_aug_00009_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,1,264,4,0,24,0
memdump_aug_00010_clean.raw,dumps_v2/clean/augmented/memdump_aug_00010_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,2,264,4,0,24,0
memdump_aug_00011_clean.raw,dumps_v2/clean/augmented/memdump_aug_00011_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,3,264,4,0,24,0
memdump_aug_00012_clean.raw,dumps_v2/clean/augmented/memdump_aug_00012_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,4,264,4,0,24,0
memdump_aug_00013_clean.raw,dumps_v2/clean/augmented/memdump_aug_00013_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,5,264,4,0,24,0
memdump_aug_00014_clean.raw,dumps_v2/clean/augmented/memdump_aug_00014_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,6,264,4,0,24,0
memdump_aug_00015_clean.raw,dumps_v2/clean/augmented/memdump_aug_00015_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,7,264,4,0,24,0
memdump_aug_00016_clean.raw,dumps_v2/clean/augmented/memdump_aug_00016_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,8,264,4,0,24,0
memdump_aug_00017_clean.raw,dumps_v2/clean/augmented/memdump_aug_00017_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,1,264,4,0,24,0
memdump_aug_00018_clean.raw,dumps_v2/clean/augmented/memdump_aug_00018_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,2,264,4,0,24,0
memdump_aug_00019_clean.raw,dumps_v2/clean/augmented/memdump_aug_00019_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,3,264,4,0,24,0
memdump_aug_00020_clean.raw,dumps_v2/clean/augmented/memdump_aug_00020_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,4,264,4,0,24,0
memdump_aug_00021_clean.raw,dumps_v2/clean/augmented/memdump_aug_00021_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,5,264,4,0,24,0
memdump_aug_00022_clean.raw,dumps_v2/clean/augmented/memdump_aug_00022_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,6,264,4,0,24,0
memdump_aug_00023_clean.raw,dumps_v2/clean/augmented/memdump_aug_00023_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,7,264,4,0,24,0
memdump_aug_00024_clean.raw,dumps_v2/clean/augmented/memdump_aug_00024_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,8,264,4,0,24,0
memdump_aug_00025_clean.raw,dumps_v2/clean/augmented/memdump_aug_00025_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,1,264,4,0,24,0
memdump_aug_00026_clean.raw,dumps_v2/clean/augmented/memdump_aug_00026_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,2,264,4,0,24,0
memdump_aug_00027_clean.raw,dumps_v2/clean/augmented/memdump_aug_00027_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,3,264,4,0,24,0
memdump_aug_00028_clean.raw,dumps_v2/clean/augmented/memdump_aug_00028_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,4,264,4,0,24,0
memdump_aug_00029_clean.raw,dumps_v2/clean/augmented/memdump_aug_00029_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,5,264,4,0,24,0
memdump_aug_00030_clean.raw,dumps_v2/clean/augmented/memdump_aug_00030_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,6,264,4,0,24,0
memdump_aug_00031_clean.raw,dumps_v2/clean/augmented/memdump_aug_00031_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,7,264,4,0,24,0
memdump_aug_00032_clean.raw,dumps_v2/clean/augmented/memdump_aug_00032_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,8,264,4,0,24,0
memdump_aug_00033_clean.raw,dumps_v2/clean/augmented/memdump_aug_00033_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,1,264,4,0,24,0
memdump_aug_00034_clean.raw,dumps_v2/clean/augmented/memdump_aug_00034_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,2,264,4,0,24,0
memdump_aug_00035_clean.raw,dumps_v2/clean/augmented/memdump_aug_00035_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,3,264,4,0,24,0
memdump_aug_00036_clean.raw,dumps_v2/clean/augmented/memdump_aug_00036_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,4,264,4,0,24,0
memdump_aug_00037_clean.raw,dumps_v2/clean/augmented/memdump_aug_00037_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,5,264,4,0,24,0
memdump_aug_00038_clean.raw,dumps_v2/clean/augmented/memdump_aug_00038_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,6,264,4,0,24,0
memdump_aug_00039_clean.raw,dumps_v2/clean/augmented/memdump_aug_00039_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,7,264,4,0,24,0
memdump_aug_00040_clean.raw,dumps_v2/clean/augmented/memdump_aug_00040_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,8,264,4,0,24,0
memdump_aug_00041_clean.raw,dumps_v2/clean/augmented/memdump_aug_00041_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,1,264,4,0,24,0
memdump_aug_00042_clean.raw,dumps_v2/clean/augmented/memdump_aug_00042_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,2,264,4,0,24,0
memdump_aug_00043_clean.raw,dumps_v2/clean/augmented/memdump_aug_00043_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,3,264,4,0,24,0
memdump_aug_00044_clean.raw,dumps_v2/clean/augmented/memdump_aug_00044_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,4,264,4,0,24,0
memdump_aug_00045_clean.raw,dumps_v2/clean/augmented/memdump_aug_00045_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,2,5,264,4,0,24,0
memdump_aug_00046_clean.raw,dumps_v2/clean/augmented/memdump_aug_00046_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,2,6,264,4,0,24,0
memdump_aug_00047_clean.raw,dumps_v2/clean/augmented/memdump_aug_00047_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,1,2,7,264,4,0,24,0
memdump_aug_00048_clean.raw,dumps_v2/clean/augmented/memdump_aug_00048_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,1,2,8,264,4,0,24,0
memdump_aug_00049_clean.raw,dumps_v2/clean/augmented/memdump_aug_00049_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,1,2,1,264,4,0,24,0
memdump_aug_00050_clean.raw,dumps_v2/clean/augmented/memdump_aug_00050_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,1,2,2,264,4,0,24,0
memdump_aug_00051_clean.raw,dumps_v2/clean/augmented/memdump_aug_00051_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,1,2,3,264,4,0,24,0
memdump_aug_00052_clean.raw,dumps_v2/clean/augmented/memdump_aug_00052_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,0,1,2,4,264,4,0,24,0
memdump_aug_00053_clean.raw,dumps_v2/clean/augmented/memdump_aug_00053_clean.raw,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,0,1,2,5,264,4,0,24,0
